"state1","state2","season","jaccard"
"Ohio","North Dakota","fall",0.121528442827045
"Oklahoma","North Dakota","fall",0.148982068221653
"Oregon","North Dakota","fall",0.106783786644089
"Pennsylvania","North Dakota","fall",0.110719768807008
"Rhode Island","North Dakota","fall",0.179857578840285
"South Carolina","North Dakota","fall",0.0915078804987062
"South Dakota","North Dakota","fall",0.415351941747573
"Tennessee","North Dakota","fall",0.111709576645481
"Texas","North Dakota","fall",0.0679221082089552
"Utah","North Dakota","fall",0.173831135468402
"Vermont","North Dakota","fall",0.148867730313948
"Virginia","North Dakota","fall",0.099628656824563
"Washington","North Dakota","fall",0.111448941077794
"West Virginia","North Dakota","fall",0.14110608492631
"Wisconsin","North Dakota","fall",0.170976317061382
"Wyoming","North Dakota","fall",0.26636628677445
"Alabama","Ohio","fall",0.362360709863805
"Alaska","Ohio","fall",0.0844077051418171
"Arizona","Ohio","fall",0.0993435194329867
"Arkansas","Ohio","fall",0.370476035213564
"California","Ohio","fall",0.109247489752172
"Colorado","Ohio","fall",0.179011925042589
"Connecticut","Ohio","fall",0.457999483070561
"Delaware","Ohio","fall",0.330114382148884
"Florida","Ohio","fall",0.198137721957557
"Georgia","Ohio","fall",0.363066051341217
"Hawaii","Ohio","fall",0.0343756930583278
"Idaho","Ohio","fall",0.128138116733983
"Illinois","Ohio","fall",0.545842395850761
"Indiana","Ohio","fall",0.508847991505928
"Iowa","Ohio","fall",0.341593416869272
"Kansas","Ohio","fall",0.300811541929666
"Kentucky","Ohio","fall",0.479878103432822
"Louisiana","Ohio","fall",0.279450566506286
"Maine","Ohio","fall",0.353094298429759
"Maryland","Ohio","fall",0.522590714007023
"Massachusetts","Ohio","fall",0.467068066671562
"Michigan","Ohio","fall",0.508972797401543
"Minnesota","Ohio","fall",0.412415588642096
"Mississippi","Ohio","fall",0.286210709208656
"Missouri","Ohio","fall",0.458762440501947
"Montana","Ohio","fall",0.126472011614777
"Nebraska","Ohio","fall",0.274929027679205
"Nevada","Ohio","fall",0.0760836617156714
"New Hampshire","Ohio","fall",0.358075113202522
"New Jersey","Ohio","fall",0.484802552852014
"New Mexico","Ohio","fall",0.114613180515759
"New York","Ohio","fall",0.511637293152159
"North Carolina","Ohio","fall",0.43489203868062
"North Dakota","Ohio","fall",0.121528442827045
"Oklahoma","Ohio","fall",0.306108010376543
"Oregon","Ohio","fall",0.15037827111497
"Pennsylvania","Ohio","fall",0.578816971198513
"Rhode Island","Ohio","fall",0.310813361011512
"South Carolina","Ohio","fall",0.319234566026274
"South Dakota","Ohio","fall",0.171425948030484
"Tennessee","Ohio","fall",0.471744864519223
"Texas","Ohio","fall",0.229859364813263
"Utah","Ohio","fall",0.120464767616192
"Vermont","Ohio","fall",0.427421383647799
"Virginia","Ohio","fall",0.500259509156966
"Washington","Ohio","fall",0.164952950707297
"West Virginia","Ohio","fall",0.46758277229549
"Wisconsin","Ohio","fall",0.479657209418421
"Wyoming","Ohio","fall",0.0880885958238228
"Alabama","Oklahoma","fall",0.344743869871328
"Alaska","Oklahoma","fall",0.04358444486192
"Arizona","Oklahoma","fall",0.148802570093458
"Arkansas","Oklahoma","fall",0.463372717508056
"California","Oklahoma","fall",0.0906716417910448
"Colorado","Oklahoma","fall",0.214962121212121
"Connecticut","Oklahoma","fall",0.264175257731959
"Delaware","Oklahoma","fall",0.30447159293085
"Florida","Oklahoma","fall",0.223154904113127
"Georgia","Oklahoma","fall",0.322838622779695
"Hawaii","Oklahoma","fall",0.0427606177606178
"Idaho","Oklahoma","fall",0.116767676767677
"Illinois","Oklahoma","fall",0.363960749330955
"Indiana","Oklahoma","fall",0.315245232900104
"Iowa","Oklahoma","fall",0.302135605088108
"Kansas","Oklahoma","fall",0.452559462254395
"Kentucky","Oklahoma","fall",0.363282848956201
"Louisiana","Oklahoma","fall",0.375750051727705
"Maine","Oklahoma","fall",0.184258750229064
"Maryland","Oklahoma","fall",0.32159339324751
"Massachusetts","Oklahoma","fall",0.239005312868949
"Michigan","Oklahoma","fall",0.255628058727569
"Minnesota","Oklahoma","fall",0.246459671035271
"Mississippi","Oklahoma","fall",0.350763201320132
"Missouri","Oklahoma","fall",0.448849782677833
"Montana","Oklahoma","fall",0.126358695652174
"Nebraska","Oklahoma","fall",0.351135814403093
"Nevada","Oklahoma","fall",0.107300884955752
"New Hampshire","Oklahoma","fall",0.206958428870501
"New Jersey","Oklahoma","fall",0.294418799832144
"New Mexico","Oklahoma","fall",0.199751861042184
"New York","Oklahoma","fall",0.237358829568789
"North Carolina","Oklahoma","fall",0.298130972456436
"North Dakota","Oklahoma","fall",0.148982068221653
"Ohio","Oklahoma","fall",0.306108010376543
"Oregon","Oklahoma","fall",0.106533170064107
"Pennsylvania","Oklahoma","fall",0.27354160497483
"Rhode Island","Oklahoma","fall",0.230229885057471
"South Carolina","Oklahoma","fall",0.334713465700574
"South Dakota","Oklahoma","fall",0.212340048143925
"Tennessee","Oklahoma","fall",0.361717352415027
"Texas","Oklahoma","fall",0.33300803673938
"Utah","Oklahoma","fall",0.139561930606707
"Vermont","Oklahoma","fall",0.215340010542963
"Virginia","Oklahoma","fall",0.317335188190741
"Washington","Oklahoma","fall",0.104738154613466
"West Virginia","Oklahoma","fall",0.281627719580983
"Wisconsin","Oklahoma","fall",0.268137978972978
"Wyoming","Oklahoma","fall",0.105503539620918
"Alabama","Oregon","fall",0.0948306384987608
"Alaska","Oregon","fall",0.198530087276068
"Arizona","Oregon","fall",0.14088326446281
"Arkansas","Oregon","fall",0.106134925712661
"California","Oregon","fall",0.301880704342214
"Colorado","Oregon","fall",0.23084592376716
"Connecticut","Oregon","fall",0.140465793304221
"Delaware","Oregon","fall",0.112793598898735
"Florida","Oregon","fall",0.0694565384418378
"Georgia","Oregon","fall",0.101541534044811
"Hawaii","Oregon","fall",0.0383079305566876
"Idaho","Oregon","fall",0.341317365269461
"Illinois","Oregon","fall",0.144508670520231
"Indiana","Oregon","fall",0.144098479362781
"Iowa","Oregon","fall",0.128598517496983
"Kansas","Oregon","fall",0.11512740201473
"Kentucky","Oregon","fall",0.117884094072826
"Louisiana","Oregon","fall",0.0838847385272145
"Maine","Oregon","fall",0.16969696969697
"Maryland","Oregon","fall",0.136782467936745
"Massachusetts","Oregon","fall",0.151367968029511
"Michigan","Oregon","fall",0.179152207933592
"Minnesota","Oregon","fall",0.173209993444533
"Mississippi","Oregon","fall",0.0854935374395263
"Missouri","Oregon","fall",0.122841105354059
"Montana","Oregon","fall",0.257343487291069
"Nebraska","Oregon","fall",0.13822125813449
"Nevada","Oregon","fall",0.202805648457822
"New Hampshire","Oregon","fall",0.151348692301386
"New Jersey","Oregon","fall",0.147323198942498
"New Mexico","Oregon","fall",0.152969227330303
"New York","Oregon","fall",0.163896659535955
"North Carolina","Oregon","fall",0.12222344402903
"North Dakota","Oregon","fall",0.106783786644089
"Ohio","Oregon","fall",0.15037827111497
"Oklahoma","Oregon","fall",0.106533170064107
"Pennsylvania","Oregon","fall",0.159096414728682
"Rhode Island","Oregon","fall",0.127777282055858
"South Carolina","Oregon","fall",0.0946625016976776
"South Dakota","Oregon","fall",0.137982195845697
"Tennessee","Oregon","fall",0.123257184002095
"Texas","Oregon","fall",0.0941631871955463
"Utah","Oregon","fall",0.235251668771423
"Vermont","Oregon","fall",0.156678647399692
"Virginia","Oregon","fall",0.133667801469271
"Washington","Oregon","fall",0.528035745575609
"West Virginia","Oregon","fall",0.132221192462156
"Wisconsin","Oregon","fall",0.166125846501129
"Wyoming","Oregon","fall",0.190978985135828
"Alabama","Pennsylvania","fall",0.340652116749934
"Alaska","Pennsylvania","fall",0.0930249632892805
"Arizona","Pennsylvania","fall",0.0976652601969058
"Arkansas","Pennsylvania","fall",0.3317771314863
"California","Pennsylvania","fall",0.115420266211857
"Colorado","Pennsylvania","fall",0.173191684700636
"Connecticut","Pennsylvania","fall",0.490044247787611
"Delaware","Pennsylvania","fall",0.328806547351381
"Florida","Pennsylvania","fall",0.192650918635171
"Georgia","Pennsylvania","fall",0.352790116601888
"Hawaii","Pennsylvania","fall",0.0352172678216416
"Idaho","Pennsylvania","fall",0.12824218452879
"Illinois","Pennsylvania","fall",0.474746693479774
"Indiana","Pennsylvania","fall",0.461799801126947
"Iowa","Pennsylvania","fall",0.30733543417367
"Kansas","Pennsylvania","fall",0.26327303323517
"Kentucky","Pennsylvania","fall",0.426938162396729
"Louisiana","Pennsylvania","fall",0.2538551916581
"Maine","Pennsylvania","fall",0.384793964016251
"Maryland","Pennsylvania","fall",0.554524361948956
"Massachusetts","Pennsylvania","fall",0.508028447833419
"Michigan","Pennsylvania","fall",0.501488095238095
"Minnesota","Pennsylvania","fall",0.39466936047867
"Mississippi","Pennsylvania","fall",0.263023952095808
"Missouri","Pennsylvania","fall",0.403040295986488
"Montana","Pennsylvania","fall",0.125599381283836
"Nebraska","Pennsylvania","fall",0.248977206312098
"Nevada","Pennsylvania","fall",0.0719826023921711
"New Hampshire","Pennsylvania","fall",0.383141762452107
"New Jersey","Pennsylvania","fall",0.512883145536207
"New Mexico","Pennsylvania","fall",0.109082756853702
"New York","Pennsylvania","fall",0.567214897376648
"North Carolina","Pennsylvania","fall",0.445780001299461
"North Dakota","Pennsylvania","fall",0.110719768807008
"Ohio","Pennsylvania","fall",0.578816971198513
"Oklahoma","Pennsylvania","fall",0.27354160497483
"Oregon","Pennsylvania","fall",0.159096414728682
"Rhode Island","Pennsylvania","fall",0.311950711243997
"South Carolina","Pennsylvania","fall",0.312554808535516
"South Dakota","Pennsylvania","fall",0.154997836434444
"Tennessee","Pennsylvania","fall",0.447805547089302
"Texas","Pennsylvania","fall",0.214703500404931
"Utah","Pennsylvania","fall",0.116100294561391
"Vermont","Pennsylvania","fall",0.455612497933543
"Virginia","Pennsylvania","fall",0.521408738857226
"Washington","Pennsylvania","fall",0.175373361779945
"West Virginia","Pennsylvania","fall",0.471989295272079
"Wisconsin","Pennsylvania","fall",0.459949141767324
"Wyoming","Pennsylvania","fall",0.0848782847009512
"Alabama","Rhode Island","fall",0.234692970763352
"Alaska","Rhode Island","fall",0.0917729757875553
"Arizona","Rhode Island","fall",0.0819058706136704
"Arkansas","Rhode Island","fall",0.267558139534884
"California","Rhode Island","fall",0.0709290709290709
"Colorado","Rhode Island","fall",0.150737522731865
"Connecticut","Rhode Island","fall",0.447102115915363
"Delaware","Rhode Island","fall",0.419139084205111
"Florida","Rhode Island","fall",0.150109905693824
"Georgia","Rhode Island","fall",0.26126213592233
"Hawaii","Rhode Island","fall",0.0396294390118374
"Idaho","Rhode Island","fall",0.141819676623733
"Illinois","Rhode Island","fall",0.306884359400998
"Indiana","Rhode Island","fall",0.326625386996904
"Iowa","Rhode Island","fall",0.31284046692607
"Kansas","Rhode Island","fall",0.266964285714286
"Kentucky","Rhode Island","fall",0.324709411323585
"Louisiana","Rhode Island","fall",0.22325043377675
"Maine","Rhode Island","fall",0.38991825613079
"Maryland","Rhode Island","fall",0.339505564857678
"Massachusetts","Rhode Island","fall",0.363971301144076
"Michigan","Rhode Island","fall",0.325279782449535
"Minnesota","Rhode Island","fall",0.292099322799097
"Mississippi","Rhode Island","fall",0.239426523297491
"Missouri","Rhode Island","fall",0.300071275837491
"Montana","Rhode Island","fall",0.142087351106069
"Nebraska","Rhode Island","fall",0.264046622833234
"Nevada","Rhode Island","fall",0.0899526564965807
"New Hampshire","Rhode Island","fall",0.433766233766234
"New Jersey","Rhode Island","fall",0.381485913194822
"New Mexico","Rhode Island","fall",0.110483622548516
"New York","Rhode Island","fall",0.294862772695285
"North Carolina","Rhode Island","fall",0.266339737921055
"North Dakota","Rhode Island","fall",0.179857578840285
"Ohio","Rhode Island","fall",0.310813361011512
"Oklahoma","Rhode Island","fall",0.230229885057471
"Oregon","Rhode Island","fall",0.127777282055858
"Pennsylvania","Rhode Island","fall",0.311950711243997
"South Carolina","Rhode Island","fall",0.278986720232117
"South Dakota","Rhode Island","fall",0.208899876390606
"Tennessee","Rhode Island","fall",0.296649725132248
"Texas","Rhode Island","fall",0.133112216694306
"Utah","Rhode Island","fall",0.126418152350081
"Vermont","Rhode Island","fall",0.353722432070184
"Virginia","Rhode Island","fall",0.309380142622052
"Washington","Rhode Island","fall",0.137998575498575
"West Virginia","Rhode Island","fall",0.373575058371103
"Wisconsin","Rhode Island","fall",0.316916250693289
"Wyoming","Rhode Island","fall",0.113796414852753
"Alabama","South Carolina","fall",0.50120960774149
"Alaska","South Carolina","fall",0.0451783355350066
"Arizona","South Carolina","fall",0.0930540827147402
"Arkansas","South Carolina","fall",0.404629358335775
"California","South Carolina","fall",0.0801803959131545
"Colorado","South Carolina","fall",0.118961625282167
"Connecticut","South Carolina","fall",0.311611910580143
"Delaware","South Carolina","fall",0.368090306063075
"Florida","South Carolina","fall",0.359064569536424
"Georgia","South Carolina","fall",0.54131187423973
"Hawaii","South Carolina","fall",0.0581182500457624
"Idaho","South Carolina","fall",0.0827605169095408
"Illinois","South Carolina","fall",0.321475625823452
"Indiana","South Carolina","fall",0.311272531611515
"Iowa","South Carolina","fall",0.231882559702264
"Kansas","South Carolina","fall",0.262232979059244
"Kentucky","South Carolina","fall",0.38432799134795
"Louisiana","South Carolina","fall",0.443121149897331
"Maine","South Carolina","fall",0.221042298768517
"Maryland","South Carolina","fall",0.40261126621777
"Massachusetts","South Carolina","fall",0.285641025641026
"Michigan","South Carolina","fall",0.260594708499181
"Minnesota","South Carolina","fall",0.212359915543284
"Mississippi","South Carolina","fall",0.4719005630511
"Missouri","South Carolina","fall",0.36329269445232
"Montana","South Carolina","fall",0.0776345291479821
"Nebraska","South Carolina","fall",0.211076174054164
"Nevada","South Carolina","fall",0.0682581465008623
"New Hampshire","South Carolina","fall",0.243716163959783
"New Jersey","South Carolina","fall",0.376403538618578
"New Mexico","South Carolina","fall",0.101471607982125
"New York","South Carolina","fall",0.282295732292533
"North Carolina","South Carolina","fall",0.48311227637261
"North Dakota","South Carolina","fall",0.0915078804987062
"Ohio","South Carolina","fall",0.319234566026274
"Oklahoma","South Carolina","fall",0.334713465700574
"Oregon","South Carolina","fall",0.0946625016976776
"Pennsylvania","South Carolina","fall",0.312554808535516
"Rhode Island","South Carolina","fall",0.278986720232117
"South Dakota","South Carolina","fall",0.128880629645824
"Tennessee","South Carolina","fall",0.422518914107699
"Texas","South Carolina","fall",0.274665107378269
"Utah","South Carolina","fall",0.0861754751366832
"Vermont","South Carolina","fall",0.234851049424509
"Virginia","South Carolina","fall",0.425380304243395
"Washington","South Carolina","fall",0.095520377231391
"West Virginia","South Carolina","fall",0.324491600353669
"Wisconsin","South Carolina","fall",0.243661401377076
"Wyoming","South Carolina","fall",0.0594682362492389
"Alabama","South Dakota","fall",0.11939643828406
"Alaska","South Dakota","fall",0.100273058252427
